ISBN,title,author,genre,language,url,description
9781473698925.0,The Bazaar of Bad Dreams,Stephen King,Fiction,English,https://zangakbookstore.am/en/the-bazaar-of-bad-dreams,"The short story OBITS won the 2016 Edgar for best short story.

The No.1 bestselling author delivers an 'outstanding' (USA Today) collection of thrilling stories, introducing each one with a fascinating piece on when, where or how he came to write it.

There is a treasure here for every reader: a man who keeps reliving exactly the same life, repeating his mistakes over and over again; a columnist who kills people by writing their obituaries; a poignant tale about the end of the human race and a firework competition between neighbours which reaches an explosive climax. And, exclusive to this paperback edition (and the eBook from 6 September), a brand new story 'Cookie Jar'.

'I made them especially for you,' says King. 'Feel free to examine them, but please be careful. The best of them have teeth.'"
9781473698956.0,Finders Keepers,Stephen King,Fiction,English,https://zangakbookstore.am/en/finders-keepers,"The second standalone novel in Stephen King's Bill Hodges trilogy (Mr Mercedes, Finders Keepers, End of Watch) - and the basis of the third season of Mr Mercedes, an AT&T Audience Original Series (10 September 2019).

1978:

Morris Bellamy is a reader so obsessed by America's iconic author John Rothstein that he is prepared to kill for a trove of notebooks containing at least one more unpublished novel.

2009:

Pete Saubers, a boy whose father was brutally injured by a stolen Mercedes, discovers a buried trunk containing cash and Rothstein's notebooks.

2014:

After thirty-five years in prison, Morris is up for parole. And he's hell-bent on recovering his treasure.

Now it's up to retired detective Bill Hodges - running an investigative company called 'Finders Keepers' - to rescue Pete from an ever-more deranged and vengeful Morris...

Not since Misery has King written with such visceral power about a reader with such a dangerous obsession. Finders Keepers is spectacular"
9781474601573.0,The Danish Girl,David Ebershoff,Fiction,English,https://zangakbookstore.am/en/the-danish-girl-1,"The Danish Girl is now a major motion picture starring Eddie Redmayne and Alicia Vikander, directed by Tom Hooper.

Loosely inspired by a true story, this tender portrait of marriage asks: What do you do when the person you love has to change?

It starts with a question, a simple favour asked by a wife of her husband while both are painting in their studio, setting off a transformation neither can anticipate. Uniting fact and fiction into an original romantic vision, The Danish Girl eloquently portrays the unique intimacy that defines every marriage and the remarkable story of Lili Elbe, a pioneer in transgender history, and the woman torn between loyalty to her marriage and her own ambitions and desires.

The Danish Girl is an evocative and deeply moving novel about one of the most passionate and unusual love stories of the 20th century."
9781474601610.0,Sharp Objects,Gillian Flynn,Fiction,English,https://zangakbookstore.am/en/sharp-objects,"From the author of the No.1 bestseller and international phenomenon GONE GIRL. Now a major HBO/SKY ATLANTIC TV series starring Amy Adams, with the director of BIG LITTLE LIES, Jean-Marc Vallee.

When two girls are abducted and killed in Missouri, journalist Camille Preaker is sent back to her home town to report on the crimes. Long-haunted by a childhood tragedy and estranged from her mother for years, Camille suddenly finds herself installed once again in her family's mansion, reacquainting herself with her distant mother and the half-sister she barely knows - a precocious 13-year-old who holds a disquieting grip on the town.

As Camille works to uncover the truth about these violent crimes, she finds herself identifying with the young victims - a bit too strongly. Clues keep leading to dead ends, forcing Camille to unravel the psychological puzzle of her own past to get at the story. Dogged by her own demons, Camille will have to confront what happened to her years before if she wants to survive this homecoming.

'To say this is a terrific debut novel is really too mild. I haven't read such a relentlessly creepy family saga since John Farris's ALL HEADS TURN AS THE HUNT GOES BY, and that was thirty years ago, give or take. SHARP OBJECTS isn't one of those scare-and-retreat books; its effect is cumulative. I found myself dreading the last thirty pages or so, but was helpless to stop turning them. Then, after the lights were out, the story just stayed there in my head, coiled and hissing, like a snake in a cave' STEPHEN KING

'SHARP OBJECTS is a witty, stylish, and compelling debut. A real winner' HARLAN COBEN

'Sharp, clean exciting writing that grabs you from the first page. A real pleasure' KATE ATKINSON

'Sharp Objects is one of the freshest debut thrillers to come around in a long while. It's a gripping, substantive story, stripped of cliche, and crafted with great style. The characters are refreshingly real, burdened with psychological issues that enrich the story' AUGUSTEN BURROUGHS

'With her blistering debut Sharp Objects, Gillian Flynn hit the ground running.' VAL McDERMID

'Sharp Objects is creepy, claustrophobic and dark as all hell. With a gloriously twisted plot, a brooding atmosphere and a beautifully realised central character, this is easily the best debut novel I've read in a very long time.' MARK BILLINGHAM"
9781474603430.0,The Reader,Bernhard Schlink,Fiction,English,https://zangakbookstore.am/en/the-reader-2,"For fifteen-year-old Michael Berg, a chance meeting with an older woman leads to far more than he ever imagined. The woman in question is Hanna, and before long they embark on a passionate, clandestine love affair which leaves Michael both euphoric and confused. For Hanna is not all she seems.

Years later, as a law student observing a trial in Germany, Michael is shocked to realize that the person in the dock is Hanna. The woman he had loved is a criminal. Much about her behaviour during the trial does not make sense. But then suddenly, and terribly, it does - Hanna is not only obliged to answer for a horrible crime, she is also desperately concealing another deep secret."
9781474603652.0,Kill 'Em and Leave: Searching for the Real James Brown,McBride J.,Fiction,English,https://www.books.am/am/catalog/product/view/id/5399/category/7464/,"Jonathan Lethem's 'Kill 'Em and Leave' is a profound and unconventional exploration into the enigmatic life and legacy of the 'Godfather of Soul,' James Brown. More than a biography, this book delves into the cultural impact and personal complexities of an icon whose influence transcended music. Lethem, a celebrated novelist, approaches Brown's story with a unique blend of investigative journalism, personal reflection, and literary analysis, seeking to uncover the man behind the myth. It's a compelling journey through the music, the controversies, and the enduring mystery of one of America's most significant artists."
9781474605731.0,Flowers For Algernon,Daniel Keyes,Fiction,English,https://zangakbookstore.am/en/flowers-for-algernon-2,"Charlie Gordon, a floor sweeper born with an unusually low IQ, has been chosen as the perfect subject for an experimental surgery that doctors hope will increase his intelligence - a procedure that has been highly successful when tested on a lab mouse named Algernon. All Charlie wants is to be smart and have friends, but the treatement turns him into a genius.

Then Algernon begins to fade. What will become of Charlie?"
9781474623124.0,The City of Mist,Carlos Ruiz Zafon,Fiction,English,https://zangakbookstore.am/en/the-city-of-mist,"The echo of the novels of The Cemetery of Forgotten Books series resonates in the stories of Carlos Ruiz Zafon: gathered here for the first time - and some never before published in English - these stories are a celebration of one of the world's great storytellers

A boy decides to become a writer when he discovers that his creative gifts capture the attentions of an aloof young beauty who has stolen his heart.

A labyrinth maker flees Constantinople to a plague ridden Barcelona, with plans for building a library impervious to the destruction of time.

A strange gentleman tempts Cervantes to write a book like no other, each page of which could prolong the life of the woman he loves.

And a brilliant Catalan architect named Antoni Gaudi reluctantly agrees to cross the ocean to New York, a voyage that will determine the fate of an unfinished masterpiece."
9781474845113.0,Marvel Doctor Strange: The Beginning,,Fiction,English,https://zangakbookstore.am/en/marvel-doctor-strange-the-beginning,"Marvel Doctor Strange The Beginning is the origin story of Doctor Strange, based off the film starring Benedict Cumberbatch."
9781474871730.0,Marvel Guardians of the Galaxy Vol. 2 - Book of the film,,Fiction,English,https://zangakbookstore.am/en/marvel-guardians-of-the-galaxy-vol-2-book-of-the-film,Relive the movie with Marvel Guardians of the Galaxy Vol. 2 Book of the Film featuring eight full-colour frames from the film.
9781501771477.0,Ethnopolitical Entrepreneurs: Outsiders inside Armenian Los Angeles,,Non-fiction,English,https://zangakbookstore.am/en/ethnopolitical-entrepreneurs-outsiders-inside-armenian-los-angeles,"Ethnopolitical Entrepreneurs presents the story of the Armenians of Glendale, California. Coming from Argentina, Armenia, Egypt, Iran, Jordan, Lebanon, Russia, Syria, and many other countries, this group is internally fragmented and often has limited experience with the American political system. Nonetheless, Glendale's Armenians have rapidly mobilized and remade an American suburban space in their own likeness.

In telling their story, Daniel Fittante expands our understanding of US political history. From the late nineteenth-century onward, Irish, Italian, Jewish, and several other immigrant populations in large American cities began changing the country's political reality. The author shows how Glendale's Armenians-as well as many other immigrants-are now changing the country's political reality within its dynamic, multiethnic suburbs. The processes look different in various suburban contexts, but the underlying narrative holds: immigrant populations converge on suburban areas and ambitious political actors develop careers by driving coethnics' political incorporation."
9781509807833.0,The Nix,Nathan Hill,Fiction,English,https://zangakbookstore.am/en/the-nix,"The best new writer of fiction in America. The best.' John Irving

Meet Samuel: stalled writer, bored teacher at a local college, obsessive player of online video games. He hasn't seen his mother, Faye, in decades, not since she abandoned her family when he was a boy. Now she has suddenly reappeared, having committed an absurd politically motivated crime that electrifies the nightly news, beguiles the Internet, and inflames a divided America. The media paints Faye as a radical hippie with a sordid past, but as far as Samuel knows, his mother was an ordinary girl who married her high-school sweetheart. Which version of his mother is true? Two facts are certain: she's facing some serious charges, and she needs Samuel's help.
As Samuel begins to excavate his mother's - and his country's - history, the story moves from the rural Midwest of the 1960s, to New York City during Occupy Wall Street, back to Chicago in 1968 and, finally, to wartime Norway, home of the mysterious Nix. Samuel will unexpectedly find that he has to rethink everything he ever knew about his mother - a woman with an epic story of her own, a story she has kept hidden from the world."
9781509822850.0,Zero K,Don Delillo,Fiction,English,https://zangakbookstore.am/en/zero-k,"Jeffrey Lockhart's father, Ross, is a billionaire in his sixties, with a younger wife, Artis Martineau, whose health is failing. Ross is the primary investor in a remote and secret compound where death is exquisitely controlled and bodies are preserved until a future time when biomedical advances and new technologies can return them to a life of transcendent promise. Jeff joins Ross and Artis at the compound to say 'an uncertain farewell' to her as she surrenders her body.

'We are born without choosing to be. Should we have to die in the same manner? Isn't it a human glory to refuse to accept a certain fate?'

These are the questions that haunt the novel and its memorable characters, and it is Ross Lockhart, most particularly, who feels a deep need to enter another dimension and awake to a new world. For his son, this is indefensible. Jeff, the book's narrator, is committed to living, to experiencing 'the mingled astonishments of our time, here, on earth.'

Don DeLillo's seductive, spectacularly observed and brilliant novel Zero K weighs the darkness of the world -terrorism, floods, fires, famine, plague - against the beauty and humanity of everyday life; love, awe, 'the intimate touch of earth and sun.'"
9781509825363.0,Great Expectations,Charles Dickens,Fiction,English,https://zangakbookstore.am/en/great-expectations-6,"One of Charles Dickens's most renowned and enjoyable novels, Great Expectations tells the story of Pip, an orphan boy who wishes to transcend his humble origins and finds himself unexpectedly given the opportunity to live a life of wealth and respectability. Over the course of the tale, in which Pip encounters such famous characters as Miss Havisham, Herbert Pocket and Joe Gargery, he comes to realise that his money is tainted and the girl he loves will not return his affections; happiness must be found in the things he gave up in pursuit of a more sophisticated life.


Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket-sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition is illustrated by various artists and features an afterword by David Pinching."
9781509825394.0,David Copperfield,Charles Dickens,Fiction,English,https://zangakbookstore.am/en/david-copperfield-2,"In one of his most energetic and enjoyable novels, Charles Dickens tells the life story of David Copperfield, from his birth in Suffolk, through the various struggles of his childhood, to his successful career as a novelist.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful hardbacks make perfect gifts for book lovers, or wonderful additions to your own collection. This edition features the original illustrations by H. K. 'Phiz' Browne, with an afterword by Sam Gilpin.

Dickens' early scenes are particularly masterful, depicting the world as seen from the perspective of a fatherless small boy. David's idyllic life with his mother is ruined when she marries again, this time to a domineering and cruel man. David Copperfield is partly modelled on Dickens' own experiences, and one of the great joys of the book lies in its outlandish cast of characters, including the glamorous Steerforth, the cheerful, verbose Mr Micawber, the villainous Uriah Heep, and David's eccentric aunt, Betsey Trotwood. Dickens described it as his 'favourite child' among his novels - and it is easy to see why."
9781509825400.0,Ghost Stories,Charles Dickens,Fiction,English,https://zangakbookstore.am/en/ghost-stories,"Bringing together all Charles Dickens' ghost stories - twenty in all - including several longer tales. Here are chilling histories of coincidence, insanity and revenge. To paraphrase Joe in The Pickwick Papers: Charles Dickens 'wants to make your flesh creep'.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket-sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. Ghost Stories is illustrated by various artists, with an afterword by David Stuart Davies.

Throughout his illustrious writing career, Dickens often turned his hand to fashioning short pieces of ghostly fiction. Even in his first successful work, The Pickwick Papers, you will find five ghost stories, all of which are included in this collection. Dickens began the tradition of 'the ghost story at Christmas', and many of his tales in this genre are presented here, including the brilliant novella 'The Haunted Man and the Ghost's Bargain', which deserves to be as well-known as A Christmas Carol.

While all his supernatural tales aim to send a shiver down the spine, they are not without the usual traits of Dickens' flamboyant style: his subtle wit, biting irony, humorous incidents and moral observations. It is a mixture that makes these stories fascinating and entertaining as well as unsettling."
9781509825455.0,The Pickwick Papers,Charles Dickens,Fiction,English,https://zangakbookstore.am/en/the-pickwick-papers,"In The Pickwick Papers we are introduced not just to one of the greatest writers in the English language, but to some of fiction's most endearing and memorable characters, starting with the 'illustrious, immortal and colossal-minded' Samuel Pickwick himself. It is a rollicking tour de force through an England on the brink of the Victorian era. Reform of government, justice and commercial life are imminent, as are rail travel, social convulsion and the death of deference, but Pickwick sails through on a tide of delirious adventure, fortifying us for the future - whatever it might throw at us.

This Macmillan Collector's Library edition is illustrated by H. K. Browne ('Phiz'), with an afterword by Ned Halley.

Designed to appeal to the book lover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509826377.0,Tender Is The Night,Francis Scott Fitzgerald,Fiction,English,https://zangakbookstore.am/en/tender-is-the-night-6,"Set in the South of France in the decade after the First World War, Tender is the Night explores the new world of moneyed leisure found by the first generation of idle-rich Americans to take refuge in the French Riviera, bracketed between the horrors of the Great War and the Great Depression to come. It is the story of a brilliant and magnetic psychiatrist named Dick Diver; the bewitching, wealthy, and dangerously unstable mental patient, Nicole, who becomes his wife; and the beautiful, harrowing ten-year pas de deux they act out along the border between sanity and madness.

F. Scott Fitzgerald deliberately set out to write the most ambitious and far-reaching novel of his career, experimenting radically with narrative conventions of chronology and point of view and drawing on early breakthroughs in psychiatry to enrich his account of the makeup and breakdown of character and culture.

This stunning Macmillan Collector's Library edition of Tender is the Night features an afterword by Ned Halley."
9781509826391.0,Tales Of The Jazz Age,Francis Scott Fitzgerald,Fiction,English,https://zangakbookstore.am/en/tales-of-the-jazz-age-3,"Tales of the Jazz Age features eleven of F. Scott Fitzgerald's best-loved short stories and 'novelettes' including 'The Curious Case of Benjamin Button' and 'The Diamond as Big as the Ritz'. Set in the Jazz Age, Fitzgerald's own term for the Roaring Twenties of newly confident, post-war America, this collection shows a comic genius at work, fashioning every genre from low farce to shrewd social insight, along with fantasy of extraordinary invention. These stories illuminate the unique talent who went on to write The Great Gatsby, and to become one of the enduring icons of American literature.

This beautiful Macmillan Collector's Library edition features an afterword by Ned Halley.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509826643.0,Moby-Dick,Herman Melville,Fiction,English,https://zangakbookstore.am/en/moby-dick-1,"Teeming with ideas and imagery, and with its extraordinary intensity sustained by mischievous irony and moments of exquisite beauty, Moby-Dick is both a great American epic and a profoundly imaginative literary creation.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition features an afterword by Nigel Cliff.

On board the whaling ship Pequod a crew of wise men and fools, renegades and seeming phantoms is hurled through treacherous seas by crazed Captain Ahab, a man hell-bent on hunting down the mythic White Whale. Herman Melville transforms the little world of the whale ship into a crucible where mankind's fears, faith and frailties are pitted against a relentless fate."
9781509826674.0,The Phantom Of The Opera,Gaston Leroux,Fiction,English,https://zangakbookstore.am/en/the-phantom-of-the-opera,"The Phantom of the Opera is perhaps best known for its many stage and screen adaptations, but Gaston Leroux's original text surpasses them all for its Gothic tension and haunting horror.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure. This edition features an afterword by dramatist Peter Harness.

Strange things are going on at the Paris Opera House; a mysterious phantom - a skeleton in dinner dress - is wreaking havoc amongst the singers and backstage staff. But when new managers take over and dismiss the rumours of the Opera Ghost, the terror really begins. Who is the curious figure stalking the stage at night? How can he be in so many places at once, entering and leaving locked rooms at will? And what is his connection to the beautiful and talented young soloist, Christine?"
9781509826704.0,Walden,Henry David Thoreau,Fiction,English,https://zangakbookstore.am/en/walden,"Henry David Thoreau is considered one of the leading figures in early American literature, and Walden is without doubt his most influential book.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful hardbacks make perfect gifts for book lovers, or wonderful additions to your own collection. This edition includes a new afterword by Sam Gilpin.

Walden recounts the author's experiences living in a small house in the woods around Walden Pond near Concord in Massachusetts. Thoreau constructed the house himself, with the help of a few friends, to see if he could live 'deliberately' - independently and apart from society. The result is an intriguing work which blends natural history with philosophical insights, and includes many illuminating quotations from other authors. Thoreau's wooden shack has won a place for itself in the collective American psyche, a remarkable achievement for a book with such modest and rustic beginnings."
9781509827695.0,On The Origin Of Species,Charles Darwin,Non-fiction,English,https://zangakbookstore.am/en/on-the-origin-of-species,"On the Origin of Species outlines Charles Darwin's world-changing theory that life on Earth had not been brought into being by a creator, but had arisen from a single common ancestor and had evolved over time through the process of natural selection.

This beautiful Macmillan Collector's Library edition of On the Origin of Species is complete and unabridged, and features an afterword by Oliver Francis. Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure.

Received with both enthusiasm and hostility on its publication, it triggered a seismic shift in our understanding of humanity's place in the natural world. It is not only a brilliant work of science but also a clear, vivid, sometimes moving piece of popular writing that reflects both Darwin's genius and his boundless enthusiasm for our planet and its species."
9781509827732.0,A Portrait Of The Artist As A Young,James Joyce,Fiction,English,https://zangakbookstore.am/en/a-portrait-of-the-artist-as-a-young,"James Joyce's first novel follows the life of Stephen Dedalus, an artistic and fiercely individual young man. Along the way, Stephen learns to negotiate the 'snares of the world', to avoid the pitfalls of his dysfunctional family, his terrifying and repressive boarding school, and the various beautiful young ladies who capture his heart. A Portrait of the Artist as a Young Man is an unforgettable depiction of childhood and adolescence, as well as a lyrical evocation of life in Ireland over a century ago. It shocked readers on its publication in 1916 and it is now regarded as one of the most significant literary works of the twentieth century.

This beautiful Macmillan Collector's Library edition of A Portrait of the Artist as a Young Man features an afterword by Peter Harness.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509827749.0,Crime And Punishment,Fyodor Dostoevsky,Fiction,English,https://zangakbookstore.am/en/crime-and-punishment,"Complete and unabridged.

A towering classic of Russian literature, Fyodor Dostoevsky's Crime and Punishment is a compelling story of a brutal double murder and its aftermath.

An impoverished ex-student, Rodion Raskolnikov, kills a pawnbroker and her sister, apparently for financial gain. But as he encounters friends and family, strangers and adversaries, Raskolnikov is compelled to face the true forces that have led him to murder. His struggle with himself and those around him becomes a battle of the individual against society, radicalism against tradition, and ultimately the will of man against the mysteries of divine providence. A sensation in its day, Crime and Punishment has left an indelible stamp on the world of literature.

This beautiful Macmillan Collector's Library edition of Crime and Punishment is translated from the Russian by Constance Garnett, with an afterword by Oliver Francis.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509827756.0,Frankenstein,Mary Shelley,Fiction,English,https://zangakbookstore.am/en/frankenstein-3,"One of BBC's 100 Novels That Shaped Our World. Frankenstein is the most famous novel by Mary Shelley: a dark parable of science misused.

Part of the"
9781509827770.0,Little Women,Louisa May Alcott,Fiction,English,https://zangakbookstore.am/en/little-women-6,"Now a major motion picture starring Timothee Chalamet, Saoirse Ronan, Emma Watson and Meryl Streep.

Recognized as one of the best-loved classic children's stories of all time, Little Women is an utterly beguiling novel.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition includes the sequel, Good Wives, which picks up the girls' stories three years on, and features an afterword by publisher Anna South.

Louisa May Alcott tells the story of the courageous and ingenious March sisters; Jo, the independent tomboy; Beth, who is delicate and loving; pretty and kind Meg; and beautiful, precocious Amy, the baby of the family. Their devoted mother Marmee, recently impoverished, must care for them alone whilst their father is away serving as a chaplain in the Civil War."
9781509827787.0,Anna Karenina,Leo Tolstoy,Fiction,English,https://zangakbookstore.am/en/anna-karenina-15,"Trapped in a stifling marriage, Anna Karenina is swept off her feet by dashing Count Vronsky. Rejected by society, the two lovers flee to Italy, where Anna finds herself isolated from all except the man she loves, and who loves her. But can they live by love alone? In this novel of astonishing scope and grandeur, Leo Tolstoy, the great master of Russian literature, charts the course of the human heart.

A masterpiece of realism and illuminated by irresistible characters, Anna Karenina is among the best-loved of all novels, penetrating to the heart of the ruling class in Tsarist Russia.

This beautiful Macmillan Collector's Library edition of Anna Karenina is translated by Aylmer & Louise Maude, and features an afterword by Ned Halley.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509827794.0,Jane Eyre,Charlotte Bronte,Fiction,English,https://zangakbookstore.am/en/jane-eyre-4,"The orphaned Jane Eyre is no beauty but her plain appearance belies an indomitable spirit, sharp wit and great courage. As a child she suffers under cruel guardians, harsh schooling and a rigid social order but when she goes to Thornfield Hall to work as a governess for the mysterious Mr Rochester, the stage is set for one of literature's most enduring romances.

A beloved classic and undisputed masterpiece, Charlotte Bronte's Jane Eyre explores class, society, love and religion through the eyes of one of fiction's most unique and memorable female protagonists.

This beautiful Macmillan Collector's Library edition features an afterword by Sam Gilpin.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509827800.0,Wuthering Heights,Emily Bronte,Fiction,English,https://zangakbookstore.am/en/wuthering-heights-4,"One of the great novels of the nineteenth century, Emily Bronte's haunting tale of passion and greed remains unsurpassed in its depiction of destructive love. Her tragically short life is brilliantly imagined in the major new movie, Emily, starring Emma Mackey in the title role.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket-sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition of Wuthering Heights features an afterword by David Pinching.

One wild, snowy night on the Yorkshire moors, a gentleman asks about Wuthering Heights, the remote farmhouse inhabited by his mysterious landlord. He is told about the tragic romance of the beautiful, headstrong Cathy and the orphan Heathcliff, who - although desperately in love with her - is rejected in favour of a rich suitor. But Cathy cannot forget him, and he develops a lust for revenge that will take over his life as he attempts to win her back, and to destroy everyone, and everything, he considers responsible for his loss."
9781509827831.0,The Picture Of Dorian Gray,Oscar Wilde,Fiction,English,https://zangakbookstore.am/en/the-picture-of-dorian-gray-2,"Dorian Gray is young, arrogant, and devastatingly handsome. Confronted by his beauty in the form of a portrait, and struck by the terrible realization that he will age, Dorian wishes to retain his charms forever and finds his desire granted. He abandons himself to a life of hedonism, vice and murder, yet his face remains unmarked by his evil. But, hidden in his attic, the painting ages and corrupts, and one day Dorian must stand face to face with the man he has become.

A perfect depiction of fin-de-siecle decadence, Oscar Wilde's only novel highlights the tension between the polished surface and murky depths of Victorian high society.

This beautiful Macmillan Collector's Library edition of The Picture of Dorian Gray features an afterword by the playwright and actor Peter Harness.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509827978.0,The Count Of Monte Cristo,Alexandre Dumas,Fiction,English,https://zangakbookstore.am/en/the-count-of-monte-cristo,"The Count of Monte Cristo by Alexandre Dumas is the ultimate novel of retribution. Based on a true story, it recounts the story of Edouard Dantes, his betrayal and imprisonment in the sinister Chateau d'If. Years later, Paris is intrigued by the mysterious Count of Monte Cristo, who bursts onto the Paris social scene with his millions. He encounters the three principal betrayers of Dantes who have prospered in the post-Napoleonic boom and, one by one, their lives fall apart. The book was a huge, popular success when it was first serialized in 1844, and remains the greatest tale of revenge.

This beautiful, abridged Macmillan Collector's Library edition of The Count of Monte Cristo features an afterword by Marcus Clapham.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure."
9781509828012.0,Anne Of Green Gables,L. M. Montgomery,Fiction,English,https://zangakbookstore.am/en/anne-of-green-gables-3,"A celebration of the transformative power of love, Lucy Maud Montgomery's beloved children's classic is a brilliantly warm and funny portrait of a girl who has a second chance at childhood.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautiful gift editions of much loved classic titles. Macmillan Collector's Library are books to love and treasure. This edition of Anne of Green Gables includes the original illustrations by M. A. & W. A. J. Claus and an afterword by publisher Anna South.

When red-headed orphan Anne Shirley arrives at Green Gables, she feels sure she's found the home she has always longed for. Her new adoptive parents, the Cuthberts, are less certain - they had asked the orphanage for a boy. But before long, Anne's irrepressible optimism and loving nature charms them. While her temper is unpredictable and her extravagant imagination makes her dreamily whimsical and prone to comic mishap, they come to love Anne as if she were their own child."
9781509828067.0,The Strange Case Of Dr Jekyll And Mr Hyde,Robert Louis Stevenson,Fiction,English,https://zangakbookstore.am/en/the-strange-case-of-dr-jekyll-and-mr-hyde,"Why has the mild mannered Dr Jekyll suddenly begun to associate with the ugly and violent Mr Hyde? And why are they never seen together? When Jekyll's old friend Utterson tries to solve these mysteries he uncovers a horrific story of suffering and brutality that eventually leads to the terrible revelation of Mr Hyde's true identity.

Accompanied here by three other memorable stories of horror, murder and the supernatural, The Strange Case of Dr Jekyll and Mr Hyde is a masterpiece of Victorian Gothic literature by Robert Louis Stevenson, and one of the most potent and enduring of modern myths.

This beautiful edition of The Strange Case of Dr Jekyll and Mr Hyde & Other Stories features an afterword by playwright and screenwriter Peter Harness.

Designed to appeal to the booklover, the Macmillan Collector's Library is a series of beautifully bound gift editions of much loved classic titles."
9781509835904.0,Arrival,Ted Chiang,Fiction,English,https://zangakbookstore.am/en/arrival,"NOW A MAJOR MOTION PICTURE

Previously published as Stories of Your Life and Others

With his masterful first collection, multiple-award-winning author Ted Chiang deftly blends human emotion and scientific rationalism in eight remarkably diverse stories, all told in his trademark precise and evocative prose.
From a soaring Babylonian tower that connects a flat Earth with the heavens above, to a world where angelic visitations are a wondrous and terrifying part of everyday life; from a neural modification that eliminates the appeal of physical beauty, to an alien language that challenges our very perception of time and reality. . .

Chiang's rigorously imagined fantasia invites us to question our understanding of the universe and our place in it."
9781509841769.0,The Call Of The Wild & White Fang,Jack London,Fiction,English,https://zangakbookstore.am/en/the-call-of-the-wild-white-fang,"Extraordinary both for the vividness of their descriptions and the success with which they imagine life from a non-human perspective, these two classics of children's literature are two of the greatest and most popular animal stories ever written.

Part of the Macmillan Collector's Library, a series of stunning, clothbound, pocket-sized classics with gold-foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This beautiful Macmillan Collector's Library edition of The Call of the Wild & White Fang features an afterword by Sam Gilpin.

The Call of the Wild tells the story of Buck, a domestic dog who is kidnapped from his home in California and forced to pull sleds in the Arctic wasteland. White Fang, by contrast, is the tale of a crossbreed who is three-quarters wolf and a quarter dog, and who must endure considerable suffering in the wilderness before being tamed by an American and taken to live in California."
9781509841875.0,Orlando,Virginia Woolf,Fiction,English,https://zangakbookstore.am/en/orlando-1,"One of BBC's 100 Novels That Shaped Our World.

Virginia Woolf's wildly imaginative, comic novel was inspired by the life of her lover, Vita Sackville West.

Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition features original illustrations and with an introduction by the academic and novelist, Professor Susan Sellers.

Orlando is a young Elizabethan nobleman whose wealth and status afford him an extravagant lifestyle. Appointed ambassador in Constantinople, he wakes one morning to find he is a woman. Unperturbed by such a dramatic transformation, and losing none of his flamboyance and ambition, the newly female Orlando charges through life and English history so that by the end of this extraordinary biography she is a modern, 1920s woman."
